TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
10-09-2026,10-09-2026,CM,BSE,STK,543738,INF740KA1RX3,BANKADD,B,,,,,DSP Nifty Bank ETF,57.91,58,57.69,58,58,57.9,,57.68,,,37,2144,6,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543743,INE035801013,AERONEU,B,,,,,Aeroflex Neu Limited,72.89,74.04,70,71.63,70,70.95,,70.03,,,1291,93872,80,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543745,INE0MID01012,SVS,M,,,,,SVS VENTURES LIMITED,5.5,5.5,4.61,4.93,4.93,5.66,,4.93,,,162000,779820,20,F1,6000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543746,INE0BSU01018,LOGICA,M,,,,,LOGICA INFOWAY LIMITED,150,150,150,150,150,152.75,,150,,,600,90000,1,F1,600,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543747,INE0BTI01037,KAMOPAINTS,B,,,,,Kamdhenu Ventures Limited,4.55,4.6,4.2,4.36,4.3,4.47,,4.29,,,28519,122874,251,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543748,INE0LRU01027,AARTIPHARM,A,,,,,Aarti Pharmalabs Limited,836,838,814.85,825,829,829.75,,825.72,,,15109,12441375,746,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543754,INE0MPU01011,TRANSVOY,MT,,,,,TRANSVOY LOGISTICS INDIA LIMIT,90,90,90,90,90,92.15,,90,,,7200,648000,2,F1,800,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543766,INE094B01013,ASHIKAG,T,,,,,Ashika Global Securities Limit,406,419.9,404.9,406.75,416,415.05,,409.66,,,3154,1290535,114,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543767,INE0EEJ01023,BTML,B,,,,,BODHI TREE MULTIMEDIA LIMITED,7.95,8.16,7.7,7.88,7.85,7.96,,7.79,,,8607,67269,19,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543768,INE0NNS01018,NSLNISP,A,,,,,NMDC Steel Limited,45.06,45.5,43.72,43.88,43.75,45.05,,43.86,,,423608,18775715,2336,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543769,INE0KN201016,INDONG,MT,,,,,INDONG TEA COMPANY LIMITED,6.7,6.75,6.65,6.75,6.75,7,,6.75,,,100000,671200,12,F1,4000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543774,INF179KC1EZ4,HDFCBSE500,B,,,,,HDFC Mutual Fund,37,37.06,36.8,36.8,36.8,37,,36.8,,,15317,565102,32,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543775,INF179KC1FB2,HDFCSML250,B,,,,,HDFC Mutual Fund,185.79,186.53,185.34,186.03,186.13,185.79,,186.24,,,63598,11815361,1166,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543776,INF179KC1HT0,HDFCMID150,B,,,,,HDFC Mutual Fund,23.31,23.35,23.19,23.27,23.34,23.28,,23.25,,,24924,580854,309,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543781,INF769K01JP9,GOLDETF,E,,,,,Mirae Asset Mutual Fund,148.61,149.11,148.2,148.35,148.29,147.99,,148.46,,,17907,2662189,945,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543782,INE0O4601016,SEALMATIC,M,,,,,Sealmatic India Limited,380.05,381,380,380,380,380,,380,,,4860,1847169,18,F1,180,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543787,INE0OLH01013,ROBU,M,,,,,Macfos Limited,1123,1123,1090,1095.6,1095,1093,,1095.6,,,7260,7964500,30,F1,165,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543805,INE0NYN01016,RESGEN,M,,,,,RESGEN LIMITED,48.05,48.05,43.21,45.8,45,47.95,,45.8,,,15000,688627,16,F1,750,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543806,INE0O6A01019,ITCONS,M,,,,,ITCONS E-Solutions Limited,294.2,294.2,280,286.25,285.9,292.25,,286.25,,,16600,4741810,45,F1,200,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543811,INE645W01026,AIRAN,B,,,,,AIRAN LIMITED,18,18,16.86,16.98,16.91,17.6,,17.03,,,16827,292663,138,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543812,INE753U01022,DIVGIITTS,B,,,,,DIVGI TORQTRANSFER SYSTEMS LIM,1153.45,1195.05,1130,1168.9,1167.9,1149.8,,1171.14,,,13405,15555535,862,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543813,INF209KB18T9,ABSLLIQUID,F,,,,,Aditya Birla Sun Life Mutual F,999.99,999.99,999.99,999.99,999.99,999.99,,1000,,,60,59999,2,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543819,INF109KC10S8,PSUBNKIETF,B,,,,,ICICI Prudential Mutual Fund,82.87,85.95,82.87,84.72,84.7,85,,84.67,,,3633,310225,66,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543828,INE00TV01023,SUDARSHAN,M,,,,,SUDARSHAN PHARMA INDUSTRIES LI,40,40,39.45,39.49,39.47,40.11,,39.49,,,24000,949520,6,F1,4000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543829,INE0JSX01015,GSLSU,B,,,,,Global Surfaces Limited,27.5,28.34,26.75,27.22,27.3,27.97,,27.22,,,1423,38360,41,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543830,INE0NLJ01011,LABELKRAFT,M,,,,,LABELKRAFT TECHNOLOGIES LIMITE,62,62,62,62,62,62,,62,,,2000,124000,1,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543831,INE0OMI01019,BRIGHT,M,,,,,Bright Outdoor Media Limited,357,388.5,355,355.9,355.9,352.05,,355.9,,,3000,1080731,8,F1,375,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543848,INE0NIJ01025,DEVLAB,M,,,,,Dev Labtech Venture Limited,18.01,20.5,18.01,19.13,19.13,18.8,,19.13,,,116000,2231440,14,F1,4000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543853,INF846K010Q0,SENSEXAXIS,B,,,,,AXIS BSE SENSEX ETF,78.5,78.5,77.22,77.46,77.45,78.05,,77.24,,,170,13235,16,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543860,INE825B01010,JAFINANCE,X,,,,,J.A. Finance Limited,129.65,132,129.65,132,132,136,,132,,,815,105700,6,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543861,INE0N0Y01013,USK,B,,,,,Udayshivakumar infra limited,21,21,20.6,20.74,20.74,21,,20.56,,,1207,25077,16,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543874,INE0O1T01010,MAIDEN,M,,,,,Maiden Forgings Limited,106.5,125,106.5,107.5,107,106.35,,107.5,,,26000,2836200,21,F1,1000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543875,INF769K01KF8,GSEC10YEAR,F,,,,,Mirae Asset Mutual Fund,30.45,30.45,30.45,30.45,30.45,30.53,,30.61,,,50,1522,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543895,INE0O8901016,EXHICON,M,,,,,Exhicon Events Media Solutions,477.95,489,477,481.2,485,480.15,,481.2,,,25000,12028275,65,F1,250,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543896,INE0LCL01028,AVALON,A,,,,,Avalon Technologies Limited,2301.65,2313.6,2220,2228.3,2239.05,2292.85,,2227.02,,,9296,21053061,885,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543897,INE0P7001013,SANCODE,MT,,,,,Sancode Technologies Limited,664.2,664.2,664.2,664.2,664.2,651.2,,664.2,,,3000,1992600,3,F1,500,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543898,INE0N7W01012,BLAL,B,,,,,BEML Land Assets Limited,161.9,163.1,160.75,160.75,160.75,160.1,,161.23,,,191,30831,12,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543899,INE0NR623014,CUBEINVIT,IF,,,,,Cube Highways Trust,157.6,160.52,156.51,156.88,156.99,156.91,,156.93,,,8365,1313318,173,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543900,INF789F1AYK6,SILVERBETA,E,,,,,UTI Mutual Fund,226.12,228.45,225.38,225.64,226.16,224.63,,225.65,,,8646,1961830,362,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543902,INE0NTC01019,RETINA,M,,,,,Retina Paints Limited,35.11,36.47,35.11,36,36,37.32,,36,,,50000,1791420,21,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543903,INF740KA1ZP2,GOLDADD,E,,,,,DSP GOLD ETF,14.92,14.92,14.82,14.88,14.88,14.8,,14.83,,,2575,38274,38,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543904,INE634S01028,MANKIND,A,,,,,Mankind Pharma Limited,2256.2,2276.05,2238.95,2246,2246,2266,,2238.44,,,7011,15839373,1083,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543905,INE0LDI01022,INNOKAIZ,MT,,,,,INNOKAIZ INDIA LIMITED,12.87,13.14,11.94,13.14,13.14,12.56,,13.14,,,4000,50088,5,F1,800,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543910,INE680Z01018,AVG,T,,,,,AVG Logistics Limited,171.95,182.35,171.95,182.35,182.35,173.7,,182.42,,,2582,467381,37,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543911,INE0ALR01029,ATALREAL,B,,,,,Atal Realtech Limited,15.28,15.28,15.28,15.28,15.28,16.97,,15.27,,,288043,4401297,86,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543912,INE557Z01018,PIGL,B,,,,,Power & Instrumentation (Gujar,109.9,109.9,103.4,104.15,105,105.2,,104.12,,,10372,1091645,149,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543913,INE0NDH25011,NXST,IF,,,,,Nexus Select Trust,167.8,169.14,167.13,167.95,168,167.32,,167.97,,,6271,1054965,387,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543914,INE210F01016,SWATIPRO,XT,,,,,Swati Projects Limited,41.09,41.09,39.16,39.16,39.16,41.22,,39.16,,,31311,1229135,253,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543915,INE07S101038,PAVNAIND,B,,,,,Pavna Industries Limited,15.01,15.93,14.83,15.09,15.1,15.53,,15.08,,,8000,121220,118,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543916,INE0GYI01028,HSIL,M,,,,,Hemant Surgical Industries Lim,465,478.7,452.05,461.45,464.9,467.6,,461.45,,,24400,11259320,52,F1,400,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543917,INE0A0S01028,SIGMA,B,,,,,SIGMA SOLVE LIMITED,45.06,47.14,44,45.07,44.5,45.96,,44.98,,,17435,776989,193,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543918,INE0PA801013,GHCLTEXTIL,B,,,,,GHCL Textiles Limited,134.7,134.7,130.4,132.65,132,133.75,,132.54,,,17294,2286708,254,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543919,INE964W01021,MKPL,B,,,,,M.K.Proteins Limited,4.09,4.09,3.99,4.01,4.01,4.02,,4.01,,,13129,52946,120,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543920,INE0NJ001013,CFF,M,,,,,CFF FLUID CONTROL LIMITED,982,992.95,976.5,981.95,983.8,978.2,,981.95,,,15600,15319930,69,F1,200,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543922,INF769K01KG6,SILVERAG,E,,,,,Mirae Asset Mutual Fund,229.04,230.51,227.27,227.62,227.8,226.2,,227.93,,,6182,1418163,113,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543923,INE0LOJ01019,IKIO,B,,,,,IKIO Technologies Limited,220.65,235,220.65,231.3,231.3,219.65,,231.71,,,112150,25725142,1969,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543924,INE0N5O01013,SONALIS,M,,,,,Sonalis Consumer Products Limi,39.6,39.6,37.21,37.22,37.21,40.9,,37.22,,,22000,851660,11,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543926,INE0OJ401014,BIZOTIC,M,,,,,Bizotic Commercial Limited,97,100.64,91.06,100.64,100.64,95.85,,100.64,,,98400,9336528,74,F1,1200,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543927,INE04Z101016,ASIAN,X,,,,,Asian Warehousing Limited,34.58,34.9,33.34,34.18,34.6,34.58,,34.18,,,136,4660,16,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543928,INE0ORA01015,COSMICCRF,M,,,,,Cosmic CRF Limited,1295.95,1334.4,1285,1334.4,1334.4,1270.9,,1334.4,,,16000,21248915,102,F1,100,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543929,INE0ECP01024,HMAAGRO,B,,,,,HMA Agro Industries Limited,20.16,20.4,19,20,20,20.06,,19.98,,,1650763,33006574,3126,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543930,INE568Z01015,URAVIDEF,T,,,,,Uravi Defence and Technology L,117,117,115.8,115.8,115.8,115.8,,115.8,,,129,15091,4,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543931,INE0Q0M01015,VEEFIN,M,,,,,VEEFIN SOLUTIONS LIMITED,237,237,227,229,228.95,234.85,,229,,,12200,2817410,40,F1,200,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543932,INE349Y01013,IDEAFORGE,B,,,,,IDEAFORGE TECHNOLOGY LIMITED,749.95,757,739.85,744.9,741,746.5,,743.49,,,15153,11342630,770,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543933,INE055S01018,CYIENTDLM,B,,,,,Cyient DLM Limited,950,967.05,914,921.25,921.25,944.05,,923.21,,,32138,30353942,1286,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543934,INE01BT01015,MACIND,X,,,,,Machhar Industries Limited,437,444.4,437,437.5,437.5,437,,437.5,,,33,14604,7,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543935,INF740KA1SX1,ITADD,B,,,,,DSP NIFTY IT ETF,30.7,30.7,30.68,30.68,30.68,30.7,,30.61,,,1306,40068,3,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543936,INE602W01027,SENCO,A,,,,,Senco Gold Limited,354.8,358.15,348.15,350.05,351,355.6,,349.9,,,23909,8448160,766,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543938,INE0POP01017,ACCELERATE,M,,,,,ACCELERATEBS INDIA LIMITED,121.21,121.21,121.21,121.21,121.21,115.44,,121.21,,,640,77574,1,F1,640,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543939,INE0P3N01018,KAKA,M,,,,,Kaka Industries Limited,219,220,218,218,218,219,,218,,,3000,656000,6,F1,500,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543940,INE758E01017,JIOFIN,A,,,,,Jio Financial Services Limited,231,232.25,229.25,231.15,231.15,231,,230.31,,,910613,210383278,11249,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543941,INE0NEV01011,AHASOLAR,M,,,,,AHASOLAR TECHNOLOGIES LIMITED,71.5,72.15,71.5,72.15,72.15,75,,72.15,,,1200,86300,3,F1,400,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543942,INE735W01017,UTKARSHBNK,B,,,,,UTKARSH SMALL FINANCE BANK LIM,15.84,15.9,14.02,14.81,14.81,15.91,,14.8,,,2268845,33785603,2800,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543943,INE0DN001027,ASARFI,M,,,,,ASARFI HOSPITAL LIMITED,207,207.5,195.1,198.95,199.9,200.65,,198.95,,,57000,11526800,50,F1,1000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543944,INF769K01KR3,BANKETF,B,,,,,Mirae Asset Mutual Fund,576.03,576.03,576.03,576.03,576.03,575.22,,575.23,,,1,576,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543945,INE0NT901020,NETWEB,A,,,,,NETWEB TECHNOLOGIES INDIA LIMI,4906,5047,4903.55,5015.4,5015.4,4899.55,,5013.58,,,121427,606248019,11273,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543946,INF769K01KS1,LIQUID,F,,,,,Mirae Asset Mutual Fund,1000,1000,1000,1000,1000,1000,,999.99,,,29829,29829000,36,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543947,INF740KA1SZ6,SENSEXADD,B,,,,,DSP BSE Sensex ETF,77.33,77.37,77.32,77.35,77.35,77.56,,77.42,,,543,42010,4,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543948,INF740KA1SY9,PSUBANKADD,B,,,,,DSP NIFTY PSU BANK ETF,85.25,85.77,84.51,84.51,84.51,85.1,,84.62,,,2477,210286,61,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543949,INF740KA1TA7,PVTBANKADD,B,,,,,DSP NIFTY PRIVATE BANK ETF,27.83,27.83,27.73,27.82,27.82,27.74,,27.76,,,103,2860,3,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543950,INE0JO301016,YATHARTH,A,,,,,YATHARTH HOSPITAL & TRAUMA CAR,998.7,1004.55,971,977.95,983.4,989.25,,977.27,,,19348,19161203,529,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543952,INE342G01023,NIITMTS,B,,,,,NIIT Learning Systems Limited,221.3,226.25,220.85,224.3,224.8,221.8,,224.59,,,7426,1665197,244,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543953,INE0OWC01011,KHAZANCHI,M,,,,,Khazanchi Jewellers Limited,766.95,767,760,761.4,760,765.85,,761.4,,,18250,13958575,46,F1,250,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543954,INE0NN701020,ATL,B,,,,,Allcargo Terminals Limited,24.51,25,24.5,24.5,24.5,24.9,,24.61,,,6782,167361,101,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543955,INE0O3901029,TREL,B,,,,,Transindia Real Estate Limited,27,27.29,26.58,26.76,26.75,27.08,,26.93,,,9604,257523,188,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543956,INF109KC18V5,QUAL30IETF,B,,,,,ICICI Prudential Mutual Fund,20.73,20.73,20.55,20.57,20.55,20.74,,20.56,,,1076,22172,19,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543957,INE0LXT01019,REDTAPE,B,,,,,REDTAPE Limited,117,117.7,114.9,115.05,115.3,116.45,,115.06,,,23637,2741759,234,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543958,INE03HW01020,VLEGOV,B,,,,,VL E-Governance & IT Solutions,10.21,10.82,9.81,9.83,9.9,10.32,,9.87,,,26082,261086,142,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543959,INE423Y01016,SBFC,A,,,,,SBFC Finance Limited,99.33,99.78,97.49,98.32,98,99.59,,98.46,,,75272,7408875,833,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543960,INE338H01029,CONCORDBIO,A,,,,,Concord Biotech Limited,1473.7,1473.7,1431.7,1452.6,1447.7,1464.8,,1452.79,,,6054,8771900,827,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543962,INE864X01013,DPWIRES,T,,,,,D.P. WIRES LIMITED,158,158,155.9,157.45,157.45,152,,153.47,,,11,1726,3,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543963,INE013V01011,SHELTER,M,,,,,SHELTER PHARMA LIMITED,30,31,29.5,30.62,31,31.26,,30.62,,,21000,637440,5,F1,3000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543965,INE395N01027,TVSSCS,B,,,,,TVS Supply Chain Solutions Lim,123.55,130.55,122.25,128.95,128.95,124.75,,128.74,,,70701,8893723,836,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543969,INE0MIS01010,PYRAMID,B,,,,,Pyramid Technoplast Limited,154,154.9,153,154.6,154.6,151.05,,154.59,,,332,51216,20,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543971,INE0Q8P01029,BONDADA,M,,,,,Bondada Engineering Limited,293.8,297,286.7,289.35,289.45,288.6,,289.35,,,157000,45757560,510,F1,200,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543972,INE024001021,AEROFLEX,B,,,,,Aeroflex Industries Limited,561.8,567,547.65,563.55,567,560.85,,564.18,,,68674,38415825,1825,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543973,INF179KC1JG3,HDFCLIQUID,F,,,,,HDFC Mutual Fund,1077.26,1077.26,1077.26,1077.26,1077.26,1076.87,,1077.25,,,6,6463,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543974,INE0AE001013,VPRPL,B,,,,,VISHNU PRAKASH R PUNGLIA LIMIT,35.11,38.9,34.66,37.06,37.06,35.12,,37.12,,,236992,8820726,1660,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543975,INF789F1AYX9,MIDCAPBETA,B,,,,,UTI Mutual Fund,231.73,231.73,231.73,231.73,231.73,231.73,,232.27,,,50,11586,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543976,INE489B01031,SHRAAITECH,X,,,,,Shradha AI Technologies Limite,23.03,23.48,21.5,23.03,22.27,23.04,,23.03,,,73914,1655154,399,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543977,INE0N2P01017,RISHABH,B,,,,,Rishabh Instruments Limited,810.15,829.95,795.5,811.3,819.85,816.25,,809.61,,,11231,9054508,547,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543978,INE05CZ01011,RATNAVEER,B,,,,,Ratnaveer Precision Engineerin,301.65,359.7,298.4,310.75,310.75,299.8,,310.6,,,80175,24560623,912,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543979,INE04T901017,KAHAN,MT,,,,,Kahan Packaging Limited,12.65,12.65,12.65,12.65,12.65,13.3,,12.65,,,6400,80960,1,F1,6400,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543980,INE682M01020,JLHL,A,,,,,Jupiter Life Line Hospitals Li,282.7,285.7,280,280.55,280.75,283.9,,280.95,,,3519,991801,166,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543981,INE777K01022,RRKABEL,A,,,,,R R KABEL LIMITED,2420.05,2477.15,2419,2436.7,2432.3,2419.95,,2436.99,,,28641,70016087,2786,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543982,INE0OYE01013,QUESTFLOW,M,,,,,QUEST FLOW CONTROLS LIMITED,167.65,167.65,155,161.45,165,167.65,,161.45,,,22800,3630480,78,F1,200,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543983,INE0OV601013,EMSLIMITED,B,,,,,EMS LIMITED,384,399,381.85,391.25,394.4,386.2,,391.38,,,15890,6171721,464,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543984,INE08U801020,SAMHI,A,,,,,Samhi Hotels Limited,151.85,172.55,151.5,160.2,160.7,152.55,,160.2,,,1023838,164119823,6452,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543985,INE07K301024,ZAGGLE,A,,,,,ZAGGLE PREPAID OCEAN SERVICES,177,185.75,177,184.2,184.2,177,,183.94,,,119391,21773553,1521,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543986,INE980Y01015,SOUTHWEST,B,,,,,South West Pinnacle Exploratio,226.95,231,215.7,215.95,215.95,226.7,,216.18,,,983710,221304749,1559,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543988,INE531F01023,NUVAMA,A,,,,,Nuvama Wealth Management Limit,1780.05,1789.1,1741.75,1753.5,1753.5,1784.2,,1757.61,,,16697,29341583,1202,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543989,INE438K01021,KALAMANDIR,B,,,,,Sai Silks (Kalamandir) Limited,85,85.49,83.5,83.74,83.5,84.78,,83.64,,,18104,1528386,261,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543990,INE903U01023,SIGNATURE,A,,,,,SIGNATUREGLOBAL (INDIA) LIMITE,786.85,787.8,771.2,772.75,773,785.75,,772.38,,,17538,13684048,512,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543991,INE0P4P01011,TECHKGREEN,M,,,,,TECHKNOWGREEN SOLUTIONS LIMITE,136.45,142,135,142,142,130.55,,142,,,16800,2323100,37,F1,400,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543992,INE0JR601024,YATRA,B,,,,,YATRA ONLINE LIMITED,115.5,116.3,113.6,114.05,113.65,114.75,,113.98,,,111022,12738747,3330,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543993,INE372M01010,ARCL,B,,,,,ARCL Organics Ltd,235,239.75,228,239.75,239.75,228.35,,239.75,,,575,137000,26,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543994,INE880J01026,JSWINFRA,A,,,,,JSW Infrastructure Limited,340.45,345,339.45,342.55,342.55,341.45,,342.45,,,163358,56011107,4811,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543995,INE0KNT01012,MVGJL,B,,,,,MANOJ VAIBHAV GEMS 'N' JEWELLE,215,221.85,208.1,208.8,208.25,214.05,,208.78,,,19052,4069125,396,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543996,INE851I01011,UDS,B,,,,,Updater Services Limited,206.05,215,203.1,213.75,214.4,207.05,,214.06,,,28025,5885550,415,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543997,INE0MIO01019,ORGANICREC,M,,,,,ORGANIC RECYCLING SYSTEMS LIMI,179.75,186,177,179.15,177,178.8,,179.15,,,79200,14355090,78,F1,900,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543998,INE0JWS01017,VALIANTLAB,T,,,,,Valiant Laboratories Limited,125.4,125.65,120,124.83,124.83,119.67,,124.8,,,26862,3346820,191,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,543999,INF769K01KT9,SENSEXETF,B,,,,,Mirae Asset Mutual Fund,77.22,77.42,77.13,77.2,77.2,77.39,,77.19,,,547,42259,21,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544000,INE0M7501019,CCAL,MT,,,,,CITY CROPS AGRO LIMITED,41.55,41.55,41.55,41.55,41.55,40.74,,41.55,,,6000,249300,1,F1,6000,,,,,
